name,type,address,phoneNumber
해피누리노인재가복지센터,visit_recuperation,"강원도 홍천군 화촌면 구룡령로 42, 1층",033-434-4100
횡성노인복지센터,visit_recuperation,강원도 횡성군 둔내면 423-3,033-344-7171
횡성주간보호센터,visit_recuperation,강원도 횡성군 횡성읍 북천서로7번길 43,033-343-0756
횡성열린노인복지센터,visit_recuperation,"강원도 횡성군 횡성읍 어사매로 41, 2층",033-343-7132
우리요양사랑재가복지센터,visit_recuperation,강원도 횡성군 횡성읍 중앙로 14,033-344-9909
가평중앙재가노인복지센터,visit_recuperation,경기도 가평군 가평읍 가화로 228-6,031-581-0019
A+가평주야간보호센터,visit_recuperation,경기도 가평군 가평읍 문화로 154 1층,031-582-9988
행복한재가복지센터,visit_recuperation,경기도 가평군 설악면 한서로 156번길52-20,031-585-5018
효드림방문요양센터,visit_recuperation,경기도 가평군 조종면 조종새싹로 4번길 21,031-585-0188
예사랑재가복지센터,visit_recuperation,"경기도 가평군 조종면 현창로 29-5, 4층",031-584-5679
다솜재가복지센터,visit_recuperation,경기도 가평군 청평면 경춘로 1401 2층,031-585-7994
효사랑재가노인복지센터,visit_recuperation,경기도 가평군 청평면 잠곡로 14 1층,031-581-6661
가족사랑재가복지센터,visit_recuperation,경기도 가평군 청평면 청평중앙로 21 1층,031-584-5579
마음자리재가복지센터,visit_recuperation,"경기도 가평군 청평면 청평중앙로 45-1, 2층",031-584-1321
설악양지재가노인복지센터,visit_recuperation,경기도 경기가평군 설악면 유명로2285,031-585-5870
한국시니어재가복지센터,visit_recuperation,"경기도 경기과천시새술막길36,302호",02-504-2004
바른재가센터,visit_recuperation,경기도 경기광주시문형사103-12 101호,1660-1239
마송노인주야간보호센터,visit_recuperation,경기도 경기김포시 통진읍 김포대로 2225,031-989-7738
'(A)비지팅엔젤스하남방문요양지점,visit_recuperation,경기도 경기하남시 신장로 105 2층,031-793-7506
하나재가복지센터,visit_recuperation,경기도 고리울로64번길 17 1층 (고강동),032-684-7734
'(A)비지팅엔젤스고양성사방문요양지점,visit_recuperation,"경기도 고양시 덕양구 고양대로 1384번길 20, 209-4호 (성사동)",031-962-8004
고양누리노인복지센터,visit_recuperation,"경기도 고양시 덕양구 고양대로 1384번길 9, 206호",031-965-9807
브니엘재가노인복지센터,visit_recuperation,"경기도 고양시 덕양구 권율대로 741-24, 101호",031-962-2500
고양노인복지센터,visit_recuperation,"경기도 고양시 덕양구 능곡로13번길 20, 3층 (토당동)",031-970-0360
올리브재가센터,visit_recuperation,"경기도 고양시 덕양구 도래울로 42-5, 201호 (도내동)",070-5222-5906
(A)고양사랑방문요양센터,visit_recuperation,경기도 고양시 덕양구 동헌로 408-21 (고양동),031-969-8727
열린재가센터,visit_recuperation,"경기도 고양시 덕양구 동헌로470번길 26, 101호 (고양동)",031-965-1987
한나방문요양,visit_recuperation,"경기도 고양시 덕양구 동헌로5, 1층 (관산동)",031-812-1270
조이방문요양센터,visit_recuperation,경기도 고양시 덕양구 마상로57번길 87-9,031-964-3337
기쁨재가노인복지센터,visit_recuperation,경기도 고양시 덕양구 무원6번길 61 702호,031-979-8550
새다사랑방문요양센터,visit_recuperation,"경기도 고양시 덕양구 무원로 24, 308호",031-978-0651
봄 재가노인복지센터,visit_recuperation,"경기도 고양시 덕양구 무원로6번길 61, 2층 201호",031-978-4123
무지개재가복지센터,visit_recuperation,"경기도 고양시 덕양구 보광로 2, 202호 (고양동)",031-962-5954
나눔재가복지센터,visit_recuperation,경기도 고양시 덕양구 삼송로 170-1 (삼송동),02-6465-1701
삼육돌봄재가센터,visit_recuperation,경기도 고양시 덕양구 삼송로205번길 20-17,02-371-0101
선한사람들방문요양,visit_recuperation,"경기도 고양시 덕양구 서오릉로 625, 1915호",031-815-1192
라움방문요양센터,visit_recuperation,"경기도 고양시 덕양구 서정마을1로 2, 7층 1호 (행신동)",031-979-8493
도원주간보호센터,visit_recuperation,경기도 고양시 덕양구 서정마을1로 20-10,031-971-8572
가배재가노인복지센터,visit_recuperation,경기도 고양시 덕양구 서정마을2로2 (행신동),031-972-9952
꽃보다 당신방문요양센터,visit_recuperation,"경기도 고양시 덕양구 소만로 47, 상가동 205호 (행신동)",031-979-6667
'(A)비지팅엔젤스고양삼송방문요양지점,visit_recuperation,"경기도 고양시 덕양구 신도길 19, 3층 1호 (삼송동)",02-371-1021
배다리재가복지센터,visit_recuperation,"경기도 고양시 덕양구 원당로33번길 14, 2층 일부호 (주교동)",031-965-2330
행복한만남재가노인복지센터,visit_recuperation,"경기도 고양시 덕양구 으뜸로 130, 8층 16호 (덕은동)",02-3159-9377
더굿피플주간보호센터,visit_recuperation,"경기도 고양시 덕양구 은빛로 39, 3층",031-966-1200
다온재가노인복지센터,visit_recuperation,"경기도 고양시 덕양구 은빛로43, 205호",031-966-6118
해피시니어방문요양센터,visit_recuperation,"경기도 고양시 덕양구 중앙로 542, 2층 201호 (행신동)",031-970-7771
가가호호방문요양센터,visit_recuperation,"경기도 고양시 덕양구 중앙로 557-89, 405호",031-971-0221
하나재가방문요양센터,visit_recuperation,"경기도 고양시 덕양구 중앙로 560, 2층 211호",031-973-2777
엔젤스방문요양센터,visit_recuperation,"경기도 고양시 덕양구 지도로 12, 2층 4호 (토당동)",031-979-2130
주심재가노인복지센터,visit_recuperation,"경기도 고양시 덕양구 지도로35번길 12-24, 3층",031-971-9993
봄봄방문요양센터,visit_recuperation,"경기도 고양시 덕양구 지정로 60, 103호 (지축동)",02-381-2052
샬롬방문요양센터,visit_recuperation,경기도 고양시 덕양구 충경로 140 (행신동),031-994-7212
웰스 케어(WellsCare),visit_recuperation,"경기도 고양시 덕양구 충장로 11, 8층 802-1호 (행신동)",1544-3709
다은재가복지센터,visit_recuperation,"경기도 고양시 덕양구 충장로117번길 15-9, 1층 일부호 (행신동)",031-972-7794
백세재가노인복지센터,visit_recuperation,"경기도 고양시 덕양구 충장로123번길 11, 502호 (행신동)",031-938-1003
효방문요양센터,visit_recuperation,경기도 고양시 덕양구 토당로 168번길 305호,031-970-7774
효샘재가노인지원서비스센터,visit_recuperation,"경기도 고양시 덕양구 토당로104번길 18, 1층 (토당동)",031-970-0361
삼송실버케어(간호요양),visit_recuperation,"경기도 고양시 덕양구 통일로 345, 603호",02-371-2430
고양시니어재가방문요양센터,visit_recuperation,경기도 고양시 덕양구 통일로 43-168,02-389-6820
아빠를 부탁해재가복지센터,visit_recuperation,"경기도 고양시 덕양구 해포길 14-1, 202호 (현천동)",02-909-0603
하연 노인복지센터,visit_recuperation,"경기도 고양시 덕양구 행당로 11번길 11, 207호",031-971-6434
연세사랑재가센터,visit_recuperation,"경기도 고양시 덕양구 행주로17번길 59, 101호 (행주내동)",031-978-6146
다솜케어재가노인복지센터,visit_recuperation,"경기도 고양시 덕양구 향기5로 55, s001동 2호 (향동동)",02-6925-2696
덕양재가방문요양센터,visit_recuperation,경기도 고양시 덕양구 호국로742번길 66,031-994-1917
고양시소규모노인종합센터,visit_recuperation,경기도 고양시 덕양구 호국로790번길 42-9 (성사동),031-967-3403
고양시소규모노인종합센터,visit_recuperation,경기도 고양시 덕양구 호국로790번길 42-9 (성사동),031-967-3403
(A)고운화전방문요양센터,visit_recuperation,"경기도 고양시 덕양구 화랑로 26-1, 2층 일부호 (화전동)",02-3159-9839
나로방문요양센터,visit_recuperation,경기도 고양시 덕양구 화중로 130번길 48 3층 303호,031-994-6326
꿈과섬김재가복지센터,visit_recuperation,"경기도 고양시 덕양구 화중로 130번길 48, 201호 (화정동)",031-963-8291
해든재가복지센터,visit_recuperation,"경기도 고양시 덕양구 화중로 96, 206호 (화정동)",031-967-0732
효드림실버케어,visit_recuperation,"경기도 고양시 덕양구 화중로 96, 701호 (화정동)",031-816-7890
고양복지방문요양센터,visit_recuperation,"경기도 고양시 일산동구 고봉로 278, 2층 (중산동)",031-976-0061
굿모닝재가복지쎈타,visit_recuperation,경기도 고양시 일산동구 고양대로 1030 1층,070-4488-5950
아리아케어방문요양일산동구중산센터,visit_recuperation,경기도 고양시 일산동구 고양대로 762 3층301-1호 (중산동),031-977-6807
한사랑방문요양센터,visit_recuperation,"경기도 고양시 일산동구 동국로 16, 2층 (식사동)",031-922-0590
봄날주간보호센터,visit_recuperation,"경기도 고양시 일산동구 무궁화로 365, 1층",031-969-2508
이솔데이케어센터,visit_recuperation,경기도 고양시 일산동구 위시티2로 11번길 6-31 (식사동),031-965-2280
하나효요양보호센터,visit_recuperation,경기도 고양시 일산동구 위시티3로 53-5 303호,031-903-8888
가온어르신복지센터,visit_recuperation,"경기도 고양시 일산동구 위시티로 25, 3층 (식사동)",031-962-6312
편안한재가복지센터,visit_recuperation,"경기도 고양시 일산동구 위시티로 75, 1동 207호",031-994-5411
미소재가복지센터,visit_recuperation,"경기도 고양시 일산동구 은행마을로 7, 2층 203호 (풍동)",031-901-0888
경기고양재가복지센터,visit_recuperation,"경기도 고양시 일산동구 일산로 197, 1040호 (마두동)",031-901-4884
늘가까이재가복지센터,visit_recuperation,"경기도 고양시 일산동구 일산로 324, 203호 (마두동)",031-906-3658
카네이션재가노인복지센터,visit_recuperation,경기도 고양시 일산동구 중산로 241 (중산동),031-994-1245
우영헌실버케어,visit_recuperation,"경기도 고양시 일산동구 중산로 241, 7층 703-1호 (중산동)",031-975-1491
라온재가노인복지센터,visit_recuperation,"경기도 고양시 일산동구 중산로 254, 상가동 2층 206호 (중산동)",031-976-2711
우리방문요양센터,visit_recuperation,경기도 고양시 일산동구 중앙로 1079 (백석동),031-908-9462
고양가사랑노인복지센터,visit_recuperation,"경기도 고양시 일산동구 중앙로 1079, 3층 332호 (백석동)",031-932-3884
화평재가방문요양센터,visit_recuperation,"경기도 고양시 일산동구 중앙로 1129, 2층 2011호 (장항동)",031-902-5678
다나음방문요양센터,visit_recuperation,경기도 고양시 일산동구 탄중로 341 (중산동),031-975-7855
일산예사랑복지센터,visit_recuperation,경기도 고양시 일산동구 하늘마을1로 2 (중산동),031-977-3221
내고향재가복지센터,visit_recuperation,"경기도 고양시 일산동구 호수로 446번길 34-7, 1층",031-907-2990
함께하는재가노인복지센터,visit_recuperation,경기도 고양시 일산서구 강성로 147 (주엽동),031-918-5001
청솔행복드림센터,visit_recuperation,"경기도 고양시 일산서구 강성로 147, 602호",031-916-1572
A+(간호박사)동산실버케어,visit_recuperation,"경기도 고양시 일산서구 고봉로 291, 4층 401호 (일산동)",031-919-2949
이목재가방문요양센터,visit_recuperation,"경기도 고양시 일산서구 대산로 215, 5층 504호",031-911-2508
가족사랑복지센터,visit_recuperation,"경기도 고양시 일산서구 산현로11, 502호 (탄현동)",031-923-5019
맘편한방문요양센터,visit_recuperation,"경기도 고양시 일산서구 산현로17번길 9, 3층 303-2호",031-994-1154
선명재가복지센터,visit_recuperation,"경기도 고양시 일산서구 산현로78번길 23, 1층 105호 (일산동)",031-912-0446
효방문요양복지센터,visit_recuperation,"경기도 고양시 일산서구 원일로56, 400-1호",031-976-0191
쉼방문요양센타,visit_recuperation,"경기도 고양시 일산서구 일산로636번길 45, 1층 (대화동)",031-919-0691
사랑방가정봉사원파견센터,visit_recuperation,"경기도 고양시 일산서구 일산로808, 306동 201호",031-919-6606
(A+)춤추는고래재가복지센터,visit_recuperation,"경기도 고양시 일산서구 일중로 77, 203호",031-812-2269
대화재가노인복지센터,visit_recuperation,"경기도 고양시 일산서구 일현로 122, 2층 207호 (탄현동)",031-923-1316
가원노인복지센터,visit_recuperation,"경기도 고양시 일산서구 일현로 31, 4층",031-921-6283
물댄동산재가노인복지센터,visit_recuperation,"경기도 고양시 일산서구 일현로47, 405호",031-914-0907
호산나홈케어,visit_recuperation,경기도 고양시 일산서구 주화로70 (주엽동),031-925-2747
A+하나재가복지센터,visit_recuperation,경기도 고양시 일산서구 중앙로 1376 A동 208호,031-913-7771
미소노인복지센터,visit_recuperation,"경기도 고양시 일산서구 중앙로 1388, 401-2호",031-915-8333
